Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2022-12-07 01:05:00+00:00,https://twitter.com/dinar_ken88/status/1600295275481817090,ganjar minta pejabat cilacap buka komplain layanan publik lewat medsos pranowo,dinar_ken88,ganjar pejabat cilacap buka komplain layanan publik medso pranowo,0
2023-01-09 08:35:18+00:00,https://twitter.com/AkuAtikaFaya/status/1612367396622471174,jika pks dan demokrat membelot dan itu pasti sebab ke partai itu mengusung perubahan anis akan ikut arus besar percayalah banyak pemimpin daerah yg meninggalkan partai pengusungnya dan itu sah dlm politik apalagi anies prabowo saja dihianati jgn kadalin cebong,AkuAtikaFaya,pk demokrat membelot partai mengusung perubahan ani aru percayalah pemimpin daerah yg meninggalkan partai pengusungnya sah dlm politik ani prabowo dihianati jgn kadalin cebong,1
2023-03-13 06:18:26+00:00,https://twitter.com/phil41317/status/1635163387159273472,user ini mah kegoblokan unfaedah,phil41317,user mah kegoblokan unfaedah,1
2023-01-09 00:41:11+00:00,https://twitter.com/eddy_nygmatic/status/1612248082175123459,asmara lu lagi bingung ya elektabilitas ganjar dan prabowo naik saat hasil kerja keras jokowi dirasakan nyata oleh masyarakat bego amat yg udah kerja keras,eddy_nygmatic,asmara lu bingung ya elektabilita ganjar prabowo hasil kerja kera jokowi dirasakan nyata masyarakat bego yg udah kerja kera,1
2023-01-08 11:09:45+00:00,https://twitter.com/_Umamlik/status/1612043876558336001,anda keliatan tulul it wowo masuk kabinet penerus jokowi emng anies mampu ngalahin prabowo ijin aja belum lis durhaka prabwo dijkrta siapa yg berjuang keras demi anies emangny lu,_Umamlik,keliatan tulul it wowo masuk kabinet peneru jokowi emng ani ngalahin prabowo ijin aja li durhaka prabwo dijkrta yg berjuang kera ani emangni lu,0
2022-12-07 05:52:45+00:00,https://twitter.com/HKarseno/status/1600367688735334400,jiah gedibalnya ngga nyadar ngaku kalau jinjingannya pengibolgw ga sebut nama lhoo,HKarseno,jiah gedibalnya ngga nyadar ngaku jinjingannya pengibolgw ga nama lhoo,1
2023-01-08 14:10:52+00:00,https://twitter.com/ilhamjati4/status/1612089458727473152,cieeew yg jateng banjir,ilhamjati4,cieeew yg jateng banjir,1
2023-03-13 03:23:09+00:00,https://twitter.com/moro_soegoro/status/1635119276951736320,user ini mereka semua tidak selevel dengan beliau ibhrs sampah semua pembunuh umat garong rampok maling muak aku sama para pengkhianat durja londo ireng,moro_soegoro,user selevel beliau ibhr sampah pembunuh umat garong rampok male muak pengkhianat durja londo ireng,1
2023-01-08 12:18:05+00:00,https://twitter.com/rakyatinfo7/status/1612061074563682304,saya ingatkan mari kita koreksi diri mari kita mawas diri mari kita kurangi halhal yang mungkin tidak bagi orang lain mari menghimpun kekuatan positif selalu berani selalu setia selalu gembira jangan menipu jangan curang jangan mencuri kata prabowo,rakyatinfo7,ingatkan mari koreksi mari mawa mari kurangi halhal orang mari menghimpun kekuatan positif berani setia gembira menipu curang mencuri prabowo,0
2023-03-13 02:39:41+00:00,https://twitter.com/BANGSAygSUJUD/status/1635108340027252737,loe mandi sarapan dulu aja tidur dulu kalo ngantuk,BANGSAygSUJUD,loe mandi sarapan aja tidur kalo ngantuk,0
2023-01-08 17:13:24+00:00,https://twitter.com/DIndahpermata/status/1612135392601595906,prabowo mengatakan peresmian kantor tersebut untuk menghadapi pemilu dekade mendingprabowo pilpres terusmajubersamaprabowo,DIndahpermata,prabowo peresmian kantor menghadapi pemilu dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-02-19 21:01:33+00:00,https://twitter.com/VIVAcoid/status/1627413101787385856,survei capres elektabilitas prabowo teratas ganjaranies bersaing ketat,VIVAcoid,survei capr elektabilita prabowo terata ganjarani bersa ketat,0
2023-03-12 12:45:47+00:00,https://twitter.com/NisaSutresno/status/1634898480257961985,otak mu km taruh dimana bong kesenjangan sosial sangat besar di masyarakat kok di bilang berkeadilan sosial peak lu,NisaSutresno,otak mu km taruh dimana bong kesenjangan sosial masyarakat bilang berkeadilan sosial peak lu,0
2023-01-08 11:06:11+00:00,https://twitter.com/Mibra66696139/status/1612042978415243265,ri perjuangan prabowo,Mibra66696139,ri perjuangan prabowo,0
2023-01-08 12:12:23+00:00,https://twitter.com/garis62/status/1612059640631787521,prabowo kemudian meminta kader gerindra untuk tetap menjaga semangat perjuangan partai gerindra siap bersaing dan persaingan adalah hal biasa dalam kontestasi politik karena dengan adanya persaingan rakyat bisa melihat alternatifalternatif yang terbaik untuk bangsa dan rakyat,garis62,prabowo kader gerindra menjaga semangat perjuangan partai gerindra bersa persaingan kontestasi politik persaingan rakyat alternatifalternatif terbaik bangsa rakyat,0
2023-03-13 05:31:19+00:00,https://twitter.com/AR_Wiran6/status/1635151533485752321,keliatan gilak nya,AR_Wiran6,keliatan gilak nya,0
2022-12-07 02:36:42+00:00,https://twitter.com/aanlegitoro/status/1600318352790282240,tidak malu memang ganjar ga pernah bagi kaos dan sembako tapi relawan ganjar sibuk promosi kedaerah dg bagi kaos dan sembako bergambar ganjar pranowopak anies jelas statusnya tapi pak ganjar pdi saja belum pasti deklarasi ganjar jd capres pdip,aanlegitoro,malu ganjar ga kao sembako relawan ganjar sibuk promosi kedaerah dg kao sembako bergambar ganjar pranowopak ani statusnya ganjar pdi deklarasi ganjar jd capr pdip,1
2022-12-07 04:08:16+00:00,https://twitter.com/rizkyrrmdhan21/status/1600341395776032768,ah lagi percintaan lah ya itu,rizkyrrmdhan21,ah percintaan ya,1
2023-03-13 03:26:50+00:00,https://twitter.com/Arif_Analyst/status/1635120203792273408,yg di tuntut kok pks ya pdip cs dan istana lah itukan pilihan kalian yg katanya ingin membereskan masalah ham masalah korupsi janji siang bolong ingin anggaran kpk makanya lain kali kalo ada org janji jgn langsung percaya kecuali emang buat nipu yg pendidikan rendah,Arif_Analyst,yg tuntut pk ya pdip cs istana itukan pilihan yg membereskan ham korupsi janji siang bolong anggaran kpk kali kalo org janji jgn langsung percaya kecuali emang nipu yg pendidikan rendah,1
2022-12-06 18:42:25+00:00,https://twitter.com/esa_riani1/status/1600198994696675328,serikat buruh jepara meminta kenaikan upah minimum provinsi ump jawa tengah jateng kepada ganjar pranowo sebesar persen melalui perundingan,esa_riani1,serikat buruh jepara kenaikan upah minimum provinsi ump jawa jateng ganjar pranowo persen perundingan,0
2023-03-12 13:00:07+00:00,https://twitter.com/ApulPSitompul/status/1634902088550604802,mknya bs bedakn menjelekkan pemerintah jgn sm kan menjelekkn bangsa sendiri apa lg rezim maling mmg pantas dicaci maki,ApulPSitompul,mknya bs bedakn menjelekkan pemerintah jgn sm menjelekkn bangsa lg rezim male mmg dicaci maki,1
2023-03-12 13:16:20+00:00,https://twitter.com/NanunSanjaya/status/1634906167934873600,tanya sama ganjar pranowo kapan mau main ke kali jodoh pak ganjar selfi sambil nonton video bokep,NanunSanjaya,ganjar pranowo main kali jodoh ganjar selfi nonton video bokep,1
2023-03-13 04:18:45+00:00,https://twitter.com/rahmadhdyt709/status/1635133269724508161,anies baswedan sebar janji dan kontra politik agar mendapat simpati dari masyarakat kuningansilaturahmi berkedok politik,rahmadhdyt709,ani baswedan sebar janji kontra politik simpati masyarakat kuningansilaturahmi berkedok politik,1
2023-01-08 17:10:57+00:00,https://twitter.com/PerlianaSariana/status/1612134778228330496,umpama di satu dapil daerah pemilihan ada calon di satu partai maka ada yang mewakili perempuan ada pemuda ada ulama ada buruh dan ada petani tutur prabowo dekade mendingprabowo pilpres terusmajubersamaprabowo,PerlianaSariana,umpama dapil daerah pemilihan calon partai mewakili perempuan pemuda ulama buruh petani prabowo dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-01-08 17:14:48+00:00,https://twitter.com/nabillatn_/status/1612135747922038784,sehingga jika ada yang mengklaim sebagai capres dari gerindra selain prabowo itu ilegal dekade mendingprabowo pilpres terusmajubersamaprabowo,nabillatn_,mengklaim capr gerindra prabowo ileg dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-01-09 03:07:23+00:00,https://twitter.com/tribunmedan/status/1612284872357445633,pamer organ intim dan dipecat anggota dprd medan gugat partai prabowo subianto rp miliar,tribunmedan,pamer organ intim dipecat anggota dprd medan gugat partai prabowo subianto rp miliar,1
2023-02-28 08:25:27+00:00,https://twitter.com/MANROCHM/status/1630484309999259649,namanya juga si uban putih maju terussbodoh amat peringatan pdip ganjar tetap kampanye biar puan gak jadi calonkalah tenar sama ganjar,MANROCHM,namanya si uban putih maju terussbodoh peringatan pdip ganjar kampany biar puan gak calonkalah tenar ganjar,1
2023-03-13 05:16:31+00:00,https://twitter.com/Thalomoan1/status/1635147807240904705,tahu aja lae aku judes khkhkhkhhkhkh,Thalomoan1,aja lae jude khkhkhkhhkhkh,0
2023-02-19 17:41:43+00:00,https://twitter.com/Sugiyan36298711/status/1627362811625246726,survey abal vs realita di lapangan,Sugiyan36298711,survey abal vs realita lapangan,1
2023-03-13 03:25:38+00:00,https://twitter.com/WillaFernando/status/1635119901055795202,user ntah apa kontribusinya dia waktu penanganan covid kemarin tapi bukannya wilayah yg dia pimpinan dulu ah sudah lah,WillaFernando,user ntah kontribusinya penanganan covid kemarin wilayah yg pimpinan ah,1
2023-03-12 11:04:02+00:00,https://twitter.com/agust0430/status/1634872873373532160,maklum cara berpikir jebolan ln kan selalu berbanding terbalik alias terlalu songgong,agust0430,maklum berpikir jebolan ln berband terbalik alia songgong,0
2023-02-16 22:02:14+00:00,https://twitter.com/bumnbersatu/status/1626341206551859202,allah berserta kita sampai di sini allah telah menolong kita disaat bangsa israel berperang melawan palestin mana kata imanuel ebenhezer mantap ini dukung tarik dukungan dari ganjar,bumnbersatu,allah berserta allah menolong disaat bangsa israel berperang melawan palestin imanuel ebenhez mantap dukung tarik dukungan ganjar,0
2023-02-16 23:59:35+00:00,https://twitter.com/tonysugiantono/status/1626370739120259073,dan tagar yng digaungkan para buzzer bahwa pak anu pelanggar ham berat hanya beda thn an sdh ganti tgar nya jadi pleciden pilihan rakyat rakyat yng mana nih,tonysugiantono,tagar yng digaungkan buzzer anu pelanggar ham berat beda thn an sdh ganti tgar nya pleciden pilihan rakyat rakyat yng nih,1
2023-03-13 05:58:35+00:00,https://twitter.com/Wisang4321/status/1635158392938598400,user kalau ide dan solusi merusak nkri memang wan jembut bin jamban user ahlinya ahli,Wisang4321,user ide solusi merusak nkri wan jembut bin jamban user ahlinya ahli,1
2023-01-08 13:41:35+00:00,https://twitter.com/muslimtabahw/status/1612082086554533889,siap mang,muslimtabahw,mang,0
2023-03-13 02:46:37+00:00,https://twitter.com/wajah_baruitu/status/1635110083217719296,jangan terbuai dengan perkataan si pembohong,wajah_baruitu,terbuai perkataan si pembohong,1
2023-01-08 13:02:17+00:00,https://twitter.com/HendryS84858335/status/1612072198361219073,achmadi ayo trssemakin di poles semakin kayak setan si bapak politik identitas ini surveynya semakin jauh ke bawah meninggalkan prabowo,HendryS84858335,achmadi ayo trssemakin pole kayak setan si politik identita surveynya meninggalkan prabowo,1
2023-03-12 17:24:08+00:00,https://twitter.com/YakuzaValHen/status/1634968529874354176,nih pekainya pekai lendier mesum bin cabul crot,YakuzaValHen,nih pekainya pekai lendier mesum bin cabul crot,1
2023-02-19 22:26:15+00:00,https://twitter.com/boni_hendra/status/1627434415940055042,dengan kekuatan partai besar yang dipimpin prabowo bisa dengan mudah membantu anak dan mantu jokowi mengarungi dunia politik capres pemilu dekade terusmajubersamaprabowo mendingprabowo dukung prabowo,boni_hendra,kekuatan partai dipimpin prabowo mudah membantu anak mantu jokowi mengarungi dunia politik capr pemilu dekad terusmajubersamaprabowo mendingprabowo dukung prabowo,0
2023-02-16 18:18:45+00:00,https://twitter.com/iqbaltawakkal_/status/1626284964508758016,knp tokoh di indonesia semakin tua bukannya semakin bijak malah semakin nyebelin sby megawati prabowo butuh pengakuan ini lg megawati dr kemarin narsis bgt jd orang,iqbaltawakkal_,knp tokoh indonesia tua bijak nyebelin sbi megawati prabowo butuh pengakuan lg megawati dr kemarin narsi bgt jd orang,1
2023-03-12 23:14:45+00:00,https://twitter.com/AryaDewanggaP/status/1635056765258858497,dah pindah ke china tokatanya ke yaman,AryaDewanggaP,dah pindah china tokatanya yaman,1
2023-02-16 21:33:40+00:00,https://twitter.com/AnasMangunsong/status/1626334016852103168,gak akan lagi nyoblos anda,AnasMangunsong,gak nyoblo,1
2023-03-12 22:31:54+00:00,https://twitter.com/AstutikBertha/status/1635045981321596928,dasar nya mental maling,AstutikBertha,dasar nya mental male,1
2023-02-16 18:11:51+00:00,https://twitter.com/AsetPertanian/status/1626283229601832961,virly badag link download pssi bareng dekade yes mending prabowo pastikan indonesia maju yunus nusi ratu tisha emang keren prabowo erick thohir menpora zainudin amali selamat pak exco danamon pak et voters iims,AsetPertanian,virli badag link download pssi bareng dekad ye mend prabowo pastikan indonesia maju yunu nusi ratu tisha emang keren prabowo erick thohir menpora zainudin amali selamat exco danamon et voter iim,1
2023-02-19 17:01:13+00:00,https://twitter.com/update4e4/status/1627352617717465088,tokoh agama dan kader gerindra sentb dalam penyampaiannya prabowo mengingatkan kepada semua pihak bahwa persatuan dan kerukunan akan berdampak pada kemajuan yang gemilang di masamasa yang akan datang diketahui ada beberapa agenda yang dihadiri prabowo di ntb,update4e4,tokoh agama kader gerindra sentb penyampaiannya prabowo persatuan kerukunan berdampak kemajuan gemilang masamasa agenda dihadiri prabowo ntb,0
2023-02-16 19:49:06+00:00,https://twitter.com/mansurzain8/status/1626307702598270976,berhasil dalam ngutang ya pak di lihat dr mananya kok bisa berhasilapa bpk gak tau kl rakyat makin nyungsep di era mukidi,mansurzain8,berhasil ngutang ya lihat dr mananya berhasilapa bpk gak tau kl rakyat nyungsep era mukidi,1
2023-01-09 00:38:22+00:00,https://twitter.com/Hendrikorachman/status/1612247374461833216,cth kecil bg lihat aja sampah baik didarat sungaiamplaut tdk ada rasa tangungjawab sbg wni baik pejabatrakyat kan ngak mungkin bersihin sampah pakai ikan lele cc ri id,Hendrikorachman,cth bg lihat aja sampah didarat sungaiamplaut tdk tangungjawab sbg wni pejabatrakyat ngak bersihin sampah pakai ikan lele cc ri id,1
2022-12-07 10:22:35+00:00,https://twitter.com/Bung_Andrian/status/1600435598455496704,eng vke ludah onta katanya lebih nikkmaat,Bung_Andrian,eng vke ludah onta nikkmaat,1
2023-01-08 17:13:52+00:00,https://twitter.com/nrrameliaa/status/1612135512445452288,bertemu dengan presiden jokowi prabowo itu pertemuan antara menteri dengan kepala negara dekade mendingprabowo pilpres terusmajubersamaprabowo,nrrameliaa,bertemu presiden jokowi prabowo pertemuan menteri kepala negara dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-01-09 05:15:30+00:00,https://twitter.com/aguskuswanto151/status/1612317115939459074,faktanya hasil survei lsi des ganjar prabowo anies nomer bontot akan terus bontot permanent sampai pilpres selesai meskipun wara wiri pakai pesawat jet barang jelek diempos akan tetap jelek,aguskuswanto151,faktanya hasil survei lsi de ganjar prabowo ani nomer bontot bontot perman pilpr selesai wara wiri pakai pesawat jet barang jelek diempo jelek,1
2023-03-13 02:46:31+00:00,https://twitter.com/wajah_baruitu/status/1635110059247276034,janji manis anies berujung tragis,wajah_baruitu,janji mani ani berujung tragi,1
2023-03-12 09:08:30+00:00,https://twitter.com/setiono_john/status/1634843797896171520,periode gagal semua nying,setiono_john,period gagal ny,1
2023-02-16 23:56:39+00:00,https://twitter.com/capparuni/status/1626370000713048064,say goodbye prabowo kami memilih yg membuat perubahan sudah sulit hidup rakyat dengan semua kebutuhan hidup naik akibat utang ugal ugalan yg berdampak naik pajak dll yg di rasakan rakyat pilih pemimpin yg mengusun perubahan dan keadilan sosial,capparuni,say goodby prabowo memilih yg perubahan sulit hidup rakyat kebutuhan hidup akibat utang ugal ugalan yg berdampak pajak dll yg rasakan rakyat pilih pemimpin yg mengusun perubahan keadilan sosial,1
2023-03-13 03:18:53+00:00,https://twitter.com/SandiasaWayan/status/1635118202811469824,user jujur pak ali saya ga respek pada anies karena karakternya sy sangat respek sama anda yg cerdas dan pks,SandiasaWayan,user jujur ali ga respek ani karakternya sy respek yg cerda pk,1
2023-03-12 14:52:56+00:00,https://twitter.com/Priok71/status/1634930478695456768,seneng bokep ya wkwkwk,Priok71,seneng bokep ya wkwkwk,1
2023-03-13 02:46:07+00:00,https://twitter.com/Irwndudut/status/1635109959141826562,user kedua belah pihak hrus evaluasi human eror wajar tdk sengaja lah anis sengaja melegalkan hal yg ilegal artinya sengaja,Irwndudut,user belah hru evaluasi human eror wajar tdk sengaja ani sengaja melegalkan yg ileg sengaja,1
2023-03-12 14:40:11+00:00,https://twitter.com/IdTjakrabirawa/status/1634927272242323456,hah konglo taiwan,IdTjakrabirawa,hah konglo taiwan,1
2023-01-08 23:40:04+00:00,https://twitter.com/Hendro78500920/status/1612232700794122240,oportunis sejati pecat aja,Hendro78500920,oportuni sejati pecat aja,1
2023-01-09 00:34:49+00:00,https://twitter.com/RidwanRidwan6/status/1612246478004842497,liveprabowo ultimatum sandiaga uno keluar dari gerindra lewat,RidwanRidwan6,liveprabowo ultimatum sandiaga uno gerindra,0
2023-03-12 23:34:09+00:00,https://twitter.com/Tepo_Saliro/status/1635061649139974144,santap dengan sendok sendoknya mbah,Tepo_Saliro,santap sendok sendoknya mbah,0
2023-03-12 17:13:57+00:00,https://twitter.com/AlbertHutagalu4/status/1634965968752607233,otak jualan politik identitas loe ga hilang niswanabud jakarta hancur lebur bertoleransi now seluruh indonesia mau loe rusakkin umat beragama kapan sih bersih berpolitik loe nis,AlbertHutagalu4,otak jualan politik identita loe ga hilang niswanabud jakarta hancur lebur bertoleransi now indonesia loe rusakkin umat beragama sih bersih berpolitik loe ni,0
2023-03-12 17:43:23+00:00,https://twitter.com/MuhiqR/status/1634973376111607808,ini juga yaman sipit,MuhiqR,yaman sipit,1
2023-03-13 02:43:53+00:00,https://twitter.com/toloose25/status/1635109397755224065,user lah eleganya dimana dia udah keburu malu sampe muka pucet saat ditanya msh akan melakukan politik identitas dan politisasi agama utk pilpres berarti user menang pilgub krn kelicikannya malu punya president wana be kl seluruh dunia punya dna licik,toloose25,user eleganya dimana udah keburu malu samp muka pucet msh politik identita politisasi agama utk pilpr user menang pilgub krn kelicikannya malu presid wana be kl dunia dna licik,1
2022-12-07 04:28:20+00:00,https://twitter.com/foxpole/status/1600346447332855811,mantabz nih mainannya cabean melulu,foxpole,mantabz nih mainannya cabean melulu,1
2023-01-08 13:10:56+00:00,https://twitter.com/Iass_Elle/status/1612074374882013185,haduh pemuda harapan bangsa kok nglokro mas wkwkw kek aku dong belajar haha,Iass_Elle,haduh pemuda harapan bangsa nglokro ma wkwkw kek belajar haha,0
2023-03-12 13:23:35+00:00,https://twitter.com/Bram_AbuBakar/status/1634907993845411843,wiih pastinyamalah wan dusta bohongnya suka berjamaah,Bram_AbuBakar,wiih pastinyamalah wan dusta bohongnya suka berjamaah,1
2023-01-08 13:49:44+00:00,https://twitter.com/ZumKeltjes/status/1612084140849102849,maruf prabowo baswedan,ZumKeltjes,maruf prabowo baswedan,0
2023-03-12 13:03:04+00:00,https://twitter.com/AzamFiqri1/status/1634902829105299457,halo kalian itu bukan tandingan level kalian itu masih stadarklo anies itu sudah melebihi geniuslihat saja mahakarya anies tak ada yg bisa nyaingin sekalipun negara maju takn bisa nyaingin ke geniusan anis,AzamFiqri1,halo tandingan level stadarklo ani melebihi geniuslihat mahakarya ani yg nyaingin negara maju takn nyaingin geniusan ani,0
2023-03-13 05:31:07+00:00,https://twitter.com/adri_7i/status/1635151481379917824,user owhseperti itu pak user media di atas keterlaluan sekali ya pak di sunat aja musti di beritain biar apa coba,adri_7i,user owhseperti user media ya sunat aja musti beritain biar coba,0
2023-03-12 15:01:44+00:00,https://twitter.com/sumanto_canibal/status/1634932693644500995,abis makan jngan lupa bayar yaa pak,sumanto_canibal,abi makan jngan lupa bayar yaa,0
2023-03-13 04:08:01+00:00,https://twitter.com/aguscosmo/status/1635130569247047680,user apa survey nya udah verifikasi sama kpu aneh emang hanya jago bacot dan ngibul,aguscosmo,user survey nya udah verifikasi kpu aneh emang jago bacot ngibul,1
2023-03-13 05:50:41+00:00,https://twitter.com/FahroziLalu/status/1635156404893011969,user hahahaa sudah dijelaskan dg sangat jelas oleh next presiden user tapi percuma menjelaskan kebenaran pada orang yg hatinya sudah busuk dan dengki benar pun dikatakan salah,FahroziLalu,user hahahaa dg next presiden user kebenaran orang yg hatinya busuk dengki salah,1
2023-03-13 05:17:45+00:00,https://twitter.com/Totok_Lotus/status/1635148119024467969,user ketika otak dan mulut tidak sinkron ya mesle hasilnya,Totok_Lotus,user otak mulut sinkron ya mesl hasilnya,1
2023-03-12 11:47:45+00:00,https://twitter.com/ArjunaPutra19/status/1634883877515976704,cie yg imigran yunan,ArjunaPutra19,cie yg imigran yunan,1
2023-02-19 15:25:29+00:00,https://twitter.com/Muslim_AntiPKI9/status/1627328527040413696,emang prabowo punya adab om,Muslim_AntiPKI9,emang prabowo adab om,1
2023-03-12 14:21:04+00:00,https://twitter.com/Zull24891202/status/1634922459798597632,org bicara fakta kok nganggepnya gak setia ama negeri sndiri dasar mental baperan,Zull24891202,org bicara fakta nganggepnya gak setia ama negeri sndiri dasar mental baperan,0
2023-03-12 09:32:50+00:00,https://twitter.com/Iam_Nobody_1145/status/1634849923534569477,sing mudeng maksude bocah iki cuma,Iam_Nobody_1145,sing mudeng maksud bocah iki,0
2023-01-08 14:22:37+00:00,https://twitter.com/JumiyantoEko/status/1612092412826124293,jelas gak cocok dia di gerindra,JumiyantoEko,gak cocok gerindra,1
2023-01-08 16:09:16+00:00,https://twitter.com/RaffaelleJuan/status/1612119255599972353,contoh ular berkepala onta lupa diri gmn pilkada dki dia menjilat gerindra prabowo apakah tipikal bgni pantas jd presiden,RaffaelleJuan,contoh ular berkepala onta lupa gmn pilkada dki menjilat gerindra prabowo tipik bgni jd presiden,1
2023-03-13 05:06:57+00:00,https://twitter.com/Kingcube12/status/1635145398397603842,pala kontolnya ketinggalan bang,Kingcube12,pala kontolnya ketinggalan bang,1
2023-03-12 10:12:40+00:00,https://twitter.com/Alfakton_i/status/1634859947375886337,bohong sudah menjadi karakternya anies rekam jejaknya tercatat ice bsd khalid jambak ansor ibnu riza merapi malming minggu wahabi hyundai zeus billboard besok senin,Alfakton_i,bohong karakternya ani rekam jejaknya tercatat ice bsd khalid jambak ansor ibnu riza merapi malm minggu wahabi hyundai zeu billboard besok senin,1
2023-01-08 10:51:43+00:00,https://twitter.com/adiojanoski/status/1612039340728922112,bangun infrastruktur yang dapat dirasakan oleh masyarakat banyak jangan hanya untuk segelintir prabowo subianto,adiojanoski,bangun infrastruktur dirasakan masyarakat segelintir prabowo subianto,0
2023-01-09 00:13:19+00:00,https://twitter.com/Sumantr20316632/status/1612241069466619904,saewad itu namanya menggiring pak prabowo untuk jadi tokoh teroris isis radikal ya bro pak prabowo sudah punya naluri nasionalisme dan nkri bro percuma pendapat anda itu pengalaman anda itu apa dan anda itu siapa,Sumantr20316632,saewad namanya menggir prabowo tokoh terori isi radik ya bro prabowo naluri nasionalism nkri bro pendapat pengalaman,1
2023-03-12 14:16:50+00:00,https://twitter.com/HadiWibisono10/status/1634921394902568962,iya om tito ciduk aja,HadiWibisono10,iya om tito ciduk aja,0
2023-03-13 03:23:48+00:00,https://twitter.com/Arif_Analyst/status/1635119442169565186,jadi kamu minta pks dan demokrat yg perjuangin wkwkw ini sudah yg diartikan pemerintah gak serius mereka yg berkuasa mereka yg gak bisa memperjuanglan,Arif_Analyst,pk demokrat yg perjuangin wkwkw yg diartikan pemerintah gak seriu yg berkuasa yg gak memperjuanglan,0
2023-03-12 15:23:34+00:00,https://twitter.com/tiang_djawi/status/1634938190669942784,ke yaman jd jadi unta,tiang_djawi,yaman jd unta,1
2023-03-12 11:51:35+00:00,https://twitter.com/SusantoSwelly/status/1634884841371205638,anies ya se banget,SusantoSwelly,ani ya banget,0
2022-12-07 01:20:42+00:00,https://twitter.com/fxsuyadi68/status/1600299228378836992,suratmin artanto umkm lerep berkembang masyarakat ayem tentrem,fxsuyadi68,suratmin artanto umkm lerep berkembang masyarakat ayem tentrem,0
2023-02-28 21:48:06+00:00,https://twitter.com/Samurai_asoi/status/1630686304504778752,chotimah ganjarerick vs prabowoairlangga atau ganjarerick vs prabowoahy,Samurai_asoi,chotimah ganjarerick vs prabowoairlangga ganjarerick vs prabowoahi,0
2023-03-12 12:59:43+00:00,https://twitter.com/ariefbudiawan7/status/1634901985710444550,si kucing goblok lagi berpikir yak emang dia punya otak paling nyuruh kita diam,ariefbudiawan7,si kuce goblok berpikir yak emang otak nyuruh diam,0
2022-12-07 01:09:23+00:00,https://twitter.com/Syapran_s/status/1600296378537689089,politikus senior pdip apa prestasi,Syapran_s,politiku senior pdip prestasi,1
2023-03-13 06:03:21+00:00,https://twitter.com/TommyCo25195813/status/1635159591339323392,user kontolanies penipu,TommyCo25195813,user kontolani penipu,1
2023-03-12 14:41:27+00:00,https://twitter.com/sk12_waris/status/1634927588664827905,jangan buat gaduh komitmen tahun,sk12_waris,gaduh komitmen,0
2023-02-28 15:59:10+00:00,https://twitter.com/Frankieahm77/status/1630598494963793920,jiah mulai takut kalah ya emang pasti kalah telak wan ngibul bin sumur resapan pemilih usia muda gak akan pilih capres wan ngibul bin bahlul ayo kaum muda kita dukung prabowoganjar,Frankieahm77,jiah takut kalah ya emang kalah telak wan ngibul bin sumur resapan pemilih usia muda gak pilih capr wan ngibul bin bahlul ayo kaum muda dukung prabowoganjar,1
2023-03-12 21:23:42+00:00,https://twitter.com/Deahasan99/status/1635028817357185025,juga mampu menuntaskan janji menyiapkan kolam yg besar bagi warga jakarta ayo minta mancing yuk dan hebatnya lagi terbukti tuntaskan janji dp nol yg saat ini para relawannya udah menghuni dp nol itu tugu bambu mesum saat ini udh berbuah emas,Deahasan99,menuntaskan janji kolam yg warga jakarta ayo manc yuk hebatnya terbukti tuntaskan janji dp nol yg relawannya udah menghuni dp nol tugu bambu mesum udh berbuah ema,0
2022-12-07 05:42:34+00:00,https://twitter.com/GesuriID/status/1600365129434300421,ganjar pranowo jamu pansus perseroda sulsel,GesuriID,ganjar pranowo jamu pansu perseroda sulsel,0
2023-01-09 00:51:07+00:00,https://twitter.com/GKawi369/status/1612250583263760384,iya ini buang saja,GKawi369,iya buang,1
2023-03-12 15:36:36+00:00,https://twitter.com/yohanesngampung/status/1634941469630009344,sy jadi teringat kata salah satu pimpan lembaga suvey klu mau jadi presiden apapun bisa di lakukan apalagi cuma secarik kertas,yohanesngampung,sy salah pimpan lembaga suvey klu presiden apapun lakukan secarik kerta,0
2023-02-28 06:03:45+00:00,https://twitter.com/sippal85/status/1630448652450947073,emang ganjar udah deklarasi capres wong pangeran tiktokers,sippal85,emang ganjar udah deklarasi capr pangeran tiktok,1
2023-03-12 10:48:25+00:00,https://twitter.com/nababanna2101/status/1634868946645184513,ipo itu apa yan,nababanna2101,ipo yan,0
2023-01-08 15:23:03+00:00,https://twitter.com/PrabowoGanjar_/status/1612107622467141635,dumdum tetap prabowoganjar,PrabowoGanjar_,dumdum prabowoganjar,0
2023-03-13 06:01:20+00:00,https://twitter.com/michaelsugi99/status/1635159084508000257,maksud lo suharto yg tahun dipilih oleh mekanisme mpr bro pilih buzzer yg begok an lg lahbiar suaranya makin nyungsep,michaelsugi99,maksud lo suharto yg dipilih mekanism mpr bro pilih buzzer yg begok an lg lahbiar suaranya nyungsep,0
2022-12-07 03:03:05+00:00,https://twitter.com/bandu_pi/status/1600324991555289088,sama sama mantan anggota dpr mantab orang baik makin bersinar terang,bandu_pi,mantan anggota dpr mantab orang bersinar terang,0
